,OverallQual,GrLivArea,GarageCars,YearBuilt,GarageArea,FullBath,TotalBsmtSF,ExterQual_E,BsmtQual_E,KitchenQual_E,Neighborhood_E,GarageFinish_E,OverallQual2,YearBuilt2,TotalBsmtSF2,Neighborhood_E2,GrLivArea2,SalePrice
554,7,7.624130585661289,3,2003,6.77078942390898,2,998,3.0,4.0,3.0,24.0,3.0,49,4012009,996004,576.0,58.12736718721595,284000
555,5,6.955592608396297,1,1922,5.638354669333745,1,993,2.0,3.0,2.0,4.0,2.0,25,3694084,986049,16.0,48.3802685339772,113000
556,5,6.996681488176539,1,1957,5.703782474656201,1,1092,2.0,3.0,2.0,11.0,4.0,25,3829849,1192464,121.0,48.95355184699227,141000
557,4,7.198183577101943,1,1920,6.3473892096560105,1,637,2.0,3.0,2.0,2.0,2.0,16,3686400,405769,4.0,51.81384680966013,108000
558,7,7.277247726631484,2,1996,6.008813185442595,2,729,2.0,4.0,2.0,15.0,2.0,49,3984016,531441,225.0,52.9583344747631,175000
559,7,7.351158226430694,2,2003,6.042632833682381,2,1374,3.0,4.0,3.0,16.0,4.0,49,4012009,1887876,256.0,54.03952727001966,234000
560,5,7.239214973779806,2,1957,6.270988431858299,1,1392,2.0,4.0,2.0,7.0,2.0,25,3829849,1937664,49.0,52.40623343659775,121500
561,5,7.237059026124737,2,1974,6.037870919922137,1,1389,2.0,4.0,2.0,12.0,3.0,25,3896676,1929321,144.0,52.375023347613535,170000
562,5,6.904750769961838,0,1940,0.0,1,996,2.0,3.0,2.0,5.0,1.0,25,3763600,992016,25.0,47.675583195288596,108000
563,6,7.423568444259167,2,1918,5.983936280687191,2,1163,2.0,4.0,2.0,5.0,4.0,36,3678724,1352569,25.0,55.10936844660046,185000
564,7,7.738923757439457,2,1992,6.3818160174060985,2,1095,3.0,4.0,3.0,25.0,3.0,49,3968064,1199025,625.0,59.89094092346084,268000
565,6,7.4073177104694174,1,1915,5.37989735354046,1,806,2.0,4.0,1.0,9.0,2.0,36,3667225,649636,81.0,54.868355663833896,128000
566,9,7.826044013518965,3,2005,6.48768401848461,2,1122,3.0,4.0,4.0,23.0,4.0,81,4020025,1258884,529.0,61.24696490153603,325000
567,7,7.336936913707618,2,2004,6.278521424165844,2,1517,3.0,4.0,3.0,24.0,3.0,49,4016016,2301289,576.0,53.830643275725464,214000
568,8,7.665284718471351,2,1983,6.418364935936212,1,1496,3.0,4.0,3.0,13.0,4.0,64,3932289,2238016,169.0,58.75658981523041,316600
569,5,6.8501261661455,2,1979,6.398594934535208,1,943,2.0,4.0,2.0,11.0,2.0,25,3916441,889249,121.0,46.924228492111254,135960
570,5,7.455298485683291,2,1965,6.3578422665081,2,1728,2.0,3.0,2.0,11.0,2.0,25,3861225,2985984,121.0,55.58147551063157,142600
571,6,6.762729506931879,1,1959,5.666426688112432,1,864,2.0,3.0,3.0,11.0,2.0,36,3837681,746496,121.0,45.734510383927095,120000
572,7,7.4342573821331355,2,2009,6.478509642208569,2,846,2.0,5.0,3.0,22.0,3.0,49,4036081,715716,484.0,55.26818282380102,224500
573,7,7.266128779556451,2,2000,5.993961427306569,2,384,2.0,4.0,2.0,15.0,3.0,49,4000000,147456,225.0,52.796627441098515,170000
574,5,7.01211529430638,1,1971,5.666426688112432,1,372,2.0,3.0,2.0,11.0,2.0,25,3884841,138384,121.0,49.16976090064545,139000
575,5,7.104144092987527,1,1947,5.820082930352362,1,832,2.0,3.0,2.0,11.0,2.0,25,3790809,692224,121.0,50.46886329392957,118500
576,7,7.298445101508147,1,1928,5.37989735354046,2,861,2.0,3.0,2.0,9.0,2.0,49,3717184,741321,81.0,53.26730089972826,145000
577,5,7.186144304522325,2,1966,6.336825731146441,1,1164,2.0,3.0,2.0,7.0,3.0,25,3865156,1354896,49.0,51.64066996541865,164500
578,7,7.239214973779806,2,2007,6.293419278846481,2,689,3.0,4.0,3.0,20.0,2.0,49,4028049,474721,400.0,52.40623343659775,146000
579,5,7.493317248862145,1,1954,5.8664680569332965,2,1050,2.0,3.0,2.0,6.0,2.0,25,3818116,1102500,36.0,56.14980339209495,131500
580,6,7.265429723253953,2,1960,6.35088571671474,1,1144,2.0,3.0,3.0,11.0,2.0,36,3841600,1308736,121.0,52.78646906354201,181900
581,8,7.622174594817622,3,2008,7.237778191923443,2,2042,4.0,5.0,4.0,24.0,3.0,64,4032064,4169764,576.0,58.09754555388318,253293
582,6,6.705639094860003,0,1990,0.0,1,816,2.0,4.0,2.0,5.0,1.0,36,3960100,665856,25.0,44.96559567051488,118500
583,10,7.9287663216266955,2,1893,6.78105762593618,3,1237,4.0,3.0,3.0,6.0,2.0,100,3583449,1530169,36.0,62.86533538296172,325000
584,4,7.3613754289773485,1,1935,5.484796933490655,1,884,2.0,3.0,3.0,4.0,2.0,16,3744225,781456,16.0,54.18984820635144,133000
585,8,7.615298339825815,3,2005,6.78105762593618,2,1868,3.0,5.0,3.0,22.0,3.0,64,4020025,3489424,484.0,57.99276880455381,369900
586,6,6.732210706467206,1,1918,5.62040086571715,1,816,2.0,3.0,1.0,4.0,4.0,36,3678724,665856,16.0,45.32266099627167,130000
587,5,6.7580945044277305,2,1982,6.270988431858299,1,840,2.0,3.0,2.0,7.0,2.0,25,3928324,705600,49.0,45.671841330776296,137000
588,5,7.295735072749282,1,1968,6.115892125483034,1,1437,2.0,3.0,4.0,19.0,2.0,25,3873024,2064969,361.0,53.22775025174397,143000
589,5,6.841615476477592,1,1930,5.733341276897746,1,742,2.0,3.0,2.0,4.0,2.0,25,3724900,550564,16.0,46.8077023279777,79500
590,7,7.367077059881012,2,2004,6.255750041753367,2,770,3.0,4.0,3.0,17.0,3.0,49,4016016,592900,289.0,54.27382440622506,185900
591,10,7.739359202689098,3,2008,6.736966958001855,2,1722,4.0,5.0,4.0,24.0,3.0,100,4032064,2965284,576.0,59.89768086824843,451950
592,5,6.705639094860003,2,1982,6.705639094860003,1,816,2.0,3.0,2.0,12.0,4.0,25,3928324,665856,144.0,44.96559567051488,138000
593,6,6.744059186311348,2,2003,6.042632833682381,1,848,3.0,4.0,3.0,17.0,4.0,36,4012009,719104,289.0,45.48233430847048,140000
594,5,6.829793737512425,1,1975,5.638354669333745,1,924,2.0,4.0,2.0,17.0,2.0,25,3900625,853776,289.0,46.646082496963935,110000
595,8,7.510430556378006,3,2005,6.63200177739563,2,1814,3.0,4.0,3.0,23.0,4.0,64,4020025,3290596,529.0,56.40656714217645,319000
596,6,7.221835825288449,1,1910,5.37989735354046,1,684,2.0,3.0,2.0,6.0,2.0,36,3648100,467856,36.0,52.15491268741969,114504
597,7,7.246368080102461,3,2006,6.47543271670409,0,1258,3.0,5.0,3.0,16.0,4.0,49,4024036,1582564,256.0,52.509850352327824,194201
598,5,7.4073177104694174,2,1977,6.432940092739179,2,1430,2.0,4.0,3.0,18.0,4.0,25,3908529,2044900,324.0,54.868355663833896,217500
599,6,7.350516171833998,2,1980,6.115892125483034,2,716,2.0,4.0,2.0,8.0,4.0,36,3920400,512656,64.0,54.03008799239314,151000
600,8,7.552237287560802,2,2005,6.602587892189336,2,1058,3.0,4.0,4.0,24.0,4.0,64,4020025,1119364,576.0,57.036288047623735,275000
601,6,7.226936018493289,1,1937,6.300785794663244,1,780,2.0,3.0,3.0,2.0,2.0,36,3751969,608400,4.0,52.228604215395634,141000
602,8,7.557994958530806,2,1992,6.2285110035911835,2,908,3.0,4.0,3.0,13.0,4.0,64,3968064,824464,169.0,57.12328779317708,220000
603,7,7.0909098220799835,2,2004,6.175867270105761,2,600,3.0,4.0,3.0,20.0,3.0,49,4016016,360000,400.0,50.28100210487038,151000
604,7,7.3098814858247865,2,2002,6.274762021241939,2,1494,3.0,4.0,3.0,17.0,3.0,49,4008004,2232036,289.0,53.43436733680399,221000
605,7,7.594381242551817,2,1965,6.18826412308259,2,768,2.0,3.0,2.0,11.0,2.0,49,3861225,589824,121.0,57.674626457222885,205000
606,5,6.947937068614969,2,1996,6.3578422665081,1,1040,2.0,4.0,3.0,17.0,2.0,25,3984016,1081600,289.0,48.27382950943397,152000
607,5,7.605392364814935,1,1948,5.442417710521793,3,896,2.0,3.0,4.0,5.0,2.0,25,3794704,802816,25.0,57.84199302278531,225000
608,8,8.069342366811636,2,1934,5.942799375126701,2,965,2.0,4.0,2.0,18.0,2.0,64,3740356,931225,324.0,65.11428623282121,359100
609,4,6.937314081223682,1,1961,5.568344503761097,1,1029,2.0,3.0,2.0,7.0,2.0,16,3845521,1058841,49.0,48.126326661544375,118500
610,9,7.675081857716334,3,2000,6.602587892189336,2,1440,3.0,5.0,4.0,17.0,4.0,81,4000000,2073600,289.0,58.906881522646415,313000
611,6,6.940222469119639,2,1978,6.336825731146441,2,1032,2.0,4.0,2.0,14.0,2.0,36,3912484,1065024,196.0,48.166687920873095,148000
612,8,7.5352967024440884,2,2001,6.2766434893416445,2,1299,3.0,4.0,4.0,17.0,3.0,64,4004001,1687401,289.0,56.78069639386475,261500
613,5,7.02197642307216,0,2007,0.0,1,1120,2.0,4.0,2.0,12.0,1.0,25,4028049,1254400,144.0,49.30815288618128,147000
614,4,6.447305862541213,0,1972,0.0,1,630,2.0,4.0,2.0,1.0,1.0,16,3888784,396900,1.0,41.56775288515829,75500
615,6,6.961296045910167,2,1963,6.175867270105761,1,936,2.0,3.0,3.0,11.0,3.0,36,3853369,876096,121.0,48.459642638804524,137500
616,6,7.31986492980897,2,2002,5.976350909297934,2,783,3.0,4.0,3.0,15.0,4.0,36,4008004,613089,225.0,53.58042259064728,183200
617,6,6.725033642166843,2,1954,6.270988431858299,1,832,2.0,3.0,3.0,11.0,2.0,36,3818116,692224,121.0,45.226077488275834,105500
618,9,7.511524648390866,3,2007,6.652863029353347,2,1822,4.0,5.0,3.0,24.0,2.0,81,4028049,3319684,576.0,56.423002543383525,314813
619,8,7.724446645633537,3,2003,6.620073206530356,2,1482,3.0,4.0,3.0,22.0,4.0,64,4012009,2196324,484.0,59.66707598123921,305000
620,3,6.762729506931879,0,1914,0.0,1,864,2.0,3.0,2.0,5.0,1.0,9,3663396,746496,25.0,45.734510383927095,67000
621,6,7.869019376499023,2,1974,6.437751649736401,2,1522,2.0,3.0,2.0,14.0,3.0,36,3896676,2316484,196.0,61.92146594771707,240000
622,5,6.8885724595653635,2,1977,6.184148890937483,1,980,2.0,3.0,2.0,7.0,2.0,25,3908529,960400,49.0,47.4524305306824,135000
623,6,7.321849713788356,2,2000,6.089044875446846,2,756,3.0,4.0,3.0,20.0,2.0,36,4000000,571536,400.0,53.609483231302626,168500
624,6,7.490529402060711,2,1972,6.184148890937483,1,732,2.0,3.0,2.0,14.0,3.0,36,3888784,535824,196.0,56.108030723136,165150
625,6,7.018401799069201,2,1962,6.089044875446846,1,1116,2.0,3.0,2.0,11.0,2.0,36,3849444,1245456,121.0,49.257963813177795,160000
626,5,7.260522598089852,1,1960,5.659482215759621,1,978,2.0,3.0,2.0,11.0,3.0,25,3841600,956484,121.0,52.71518839737342,139900
627,6,7.327123292259293,1,1955,5.8998973535824915,1,1156,2.0,3.0,2.0,11.0,3.0,36,3822025,1336336,121.0,53.686735739968654,153000
628,5,7.640603826393634,2,1969,6.22455842927536,1,1040,2.0,4.0,1.0,11.0,2.0,25,3876961,1081600,121.0,58.378826831901044,135000
629,6,7.208600337960199,2,1964,6.255750041753367,1,1248,2.0,3.0,2.0,11.0,3.0,36,3857296,1557504,121.0,51.963918832439894,168500
630,5,7.467942332285852,1,1880,5.484796933490655,1,636,2.0,2.0,4.0,6.0,2.0,25,3534400,404496,36.0,55.77016267834705,124000
631,8,7.349230824613334,2,2006,6.4425401664681985,2,1554,3.0,4.0,3.0,24.0,3.0,64,4024036,2414916,576.0,54.011193713446794,209500
632,7,7.252762418053187,2,1977,6.300785794663244,2,1386,2.0,3.0,2.0,14.0,4.0,49,3908529,1920996,196.0,52.60256269272472,82500
633,5,6.963189985870238,1,1954,5.564520407322694,1,1056,2.0,3.0,2.0,11.0,2.0,25,3818116,1115136,121.0,48.48601477932356,139400
634,6,6.963189985870238,2,1980,6.3578422665081,0,1056,2.0,3.0,2.0,6.0,2.0,36,3920400,1115136,36.0,48.48601477932356,144000
635,6,8.130353547431238,0,1914,0.0,2,1440,1.0,3.0,1.0,9.0,1.0,36,3663396,2073600,81.0,66.1026488062277,200000
636,2,6.68586094706836,0,1936,0.0,1,264,1.0,3.0,1.0,4.0,1.0,4,3748096,69696,16.0,44.70073660353383,60000
637,5,7.23561914106675,1,1954,5.54907608489522,2,811,2.0,3.0,3.0,6.0,2.0,25,3818116,657721,36.0,52.35418435457154,93000
638,5,6.680854678790215,0,1910,0.0,1,796,2.0,2.0,2.0,5.0,1.0,25,3648100,633616,25.0,44.63381923911311,85000
639,8,7.357556200910353,3,2006,6.47543271670409,2,1520,3.0,4.0,4.0,16.0,4.0,64,4024036,2310400,256.0,54.133633249554386,264561
640,8,7.325807502595773,2,2003,6.3784261836515865,1,1518,4.0,5.0,4.0,24.0,3.0,64,4012009,2304324,576.0,53.66745556508852,274000
641,7,7.5652752818989315,2,2001,6.478509642208569,2,1057,3.0,4.0,3.0,20.0,4.0,49,4004001,1117249,400.0,57.23339009091096,226000
642,8,7.902857191280582,2,1972,6.289715570908998,2,1952,3.0,4.0,4.0,11.0,4.0,64,3888784,3810304,121.0,62.4551517857752,345000
643,5,7.390798521735676,2,1969,6.137727054086234,2,780,2.0,3.0,2.0,14.0,4.0,25,3876961,608400,196.0,54.623902788890256,152000
644,9,7.4770384723196965,3,2009,6.171700597410915,2,1766,4.0,5.0,4.0,20.0,4.0,81,4036081,3118756,400.0,55.90610431654886,370878
645,6,6.889591308354466,2,1971,6.3578422665081,1,981,2.0,3.0,2.0,11.0,2.0,36,3884841,962361,121.0,47.4664683961534,143250
646,5,6.955592608396297,2,1950,6.042632833682381,1,0,2.0,1.0,2.0,11.0,2.0,25,3802500,0,121.0,48.3802685339772,98300
647,6,6.9985096422506015,2,1953,6.206575926724928,1,1094,2.0,3.0,2.0,5.0,3.0,36,3814209,1196836,25.0,48.979137212674644,155000
648,6,7.517520850603031,2,1966,6.093569770045136,1,756,2.0,3.0,2.0,11.0,2.0,36,3865156,571536,121.0,56.513119739251316,155000
649,4,6.447305862541213,0,1970,0.0,1,630,2.0,4.0,2.0,1.0,1.0,16,3880900,396900,1.0,41.56775288515829,84500
650,7,7.418180822726788,2,2007,6.333279628139691,2,813,3.0,4.0,3.0,20.0,3.0,49,4028049,660969,400.0,55.02940671867148,205950
651,4,7.32052696227274,1,1940,5.6937321388027,1,755,2.0,3.0,2.0,5.0,2.0,16,3763600,570025,25.0,53.59011500536215,108000
652,7,7.448333860897476,2,1996,6.240275845170769,2,880,3.0,4.0,3.0,17.0,3.0,49,3984016,774400,289.0,55.4776773033919,191000
653,6,7.293017679772782,1,1906,5.37989735354046,1,756,2.0,3.0,2.0,2.0,2.0,36,3632836,571536,4.0,53.18810687747837,135000
654,8,7.656337166430183,3,1995,6.733401891837359,2,2109,3.0,4.0,3.0,25.0,4.0,64,3980025,4447881,625.0,58.619498806060164,350000
655,6,6.996681488176539,1,1971,5.579729825986222,1,525,2.0,3.0,2.0,3.0,2.0,36,3884841,275625,9.0,48.95355184699227,88000
656,5,6.960347729101308,1,1959,5.746203190540153,1,1053,3.0,3.0,3.0,11.0,3.0,25,3837681,1108809,121.0,48.446440510005736,145500
657,7,7.315218389752975,1,1931,5.602118820879701,1,776,2.0,4.0,2.0,18.0,3.0,49,3728761,602176,324.0,53.5124200897801,149000
658,6,7.285506548522785,1,1948,5.802118375377063,1,912,2.0,3.0,2.0,11.0,2.0,36,3794704,831744,121.0,53.078605668568386,97500
659,5,7.304515946460155,2,1964,6.175867270105761,1,1486,2.0,3.0,2.0,5.0,4.0,25,3857296,2208196,25.0,53.3559532120907,167000
660,7,7.568379267836522,2,1976,6.311734809152915,2,793,2.0,4.0,2.0,14.0,3.0,49,3904576,628849,196.0,57.28036474181769,197900
661,8,7.803435056952168,3,1994,6.568077911411976,2,1629,3.0,4.0,3.0,25.0,3.0,64,3976036,2653641,625.0,60.893598688070085,402000
662,6,7.239214973779806,2,1968,6.3578422665081,1,1392,2.0,2.0,2.0,11.0,3.0,36,3873024,1937664,121.0,52.40623343659775,110000
663,4,7.074963197966044,2,1972,6.3784261836515865,2,1138,2.0,4.0,2.0,5.0,3.0,16,3888784,1295044,25.0,50.05510425257391,137500
664,8,7.6487397889562425,3,2005,7.034387929915503,1,2077,3.0,5.0,4.0,20.0,4.0,64,4020025,4313929,400.0,58.503220359162384,423000
665,8,7.5688956634069955,2,2000,6.22455842927536,2,1406,3.0,4.0,3.0,15.0,3.0,64,4000000,1976836,225.0,57.28818156354122,230500
666,6,7.7752758464868625,2,1965,6.391917113392602,2,1021,2.0,4.0,2.0,11.0,2.0,36,3861225,1042441,121.0,60.454914488962,129000
667,6,7.426549072397305,2,1994,6.3561076606958915,2,1408,2.0,4.0,3.0,13.0,3.0,36,3976036,1982464,169.0,55.153631124725266,193500
668,5,7.271008538280992,2,1956,6.3578422665081,1,1188,2.0,3.0,2.0,7.0,2.0,25,3825936,1411344,49.0,52.867565163755096,168000
669,4,7.074116816197362,1,1922,5.53338948872752,1,700,2.0,2.0,1.0,18.0,2.0,16,3694084,490000,324.0,50.0431287292063,137500
670,6,7.29776828253138,2,2005,6.293419278846481,2,738,3.0,4.0,3.0,17.0,4.0,36,4020025,544644,289.0,53.25742190552101,173500
671,6,7.222566018822171,1,1925,5.707110264748875,2,672,2.0,3.0,2.0,5.0,2.0,36,3705625,451584,25.0,52.16545989624475,103600
672,6,7.097548850614793,2,1977,6.304448802421981,1,1208,3.0,4.0,2.0,21.0,3.0,36,3908529,1459264,441.0,50.37519968686336,165000
673,6,7.517520850603031,2,1957,6.0330862217988015,2,1477,2.0,3.0,3.0,18.0,4.0,36,3829849,2181529,324.0,56.513119739251316,257500
674,6,7.036148493750536,1,1965,5.953243334287785,1,1136,2.0,3.0,2.0,11.0,3.0,36,3861225,1290496,121.0,49.50738562610794,140000
675,6,7.273786317844895,2,1978,6.089044875446846,2,855,2.0,3.0,2.0,10.0,2.0,36,3912484,731025,100.0,52.90796739766759,148500
676,4,7.4815557019095165,3,1900,6.659293919683638,2,1095,2.0,3.0,2.0,6.0,2.0,16,3610000,1199025,36.0,55.9736757207748,87000
677,5,6.675823221634848,1,1924,5.484796933490655,1,768,3.0,3.0,3.0,6.0,2.0,25,3701776,589824,36.0,44.56661568651908,109500
678,8,7.624130585661289,3,2008,6.727431724850855,2,2046,3.0,5.0,3.0,23.0,4.0,64,4032064,4186116,529.0,58.12736718721595,372500
679,5,6.8966943316227125,2,1961,6.35088571671474,1,988,2.0,3.0,2.0,7.0,2.0,25,3845521,976144,49.0,47.56439270383685,128500
680,6,6.828712071641684,1,1980,5.579729825986222,2,923,2.0,4.0,2.0,13.0,3.0,36,3920400,851929,169.0,46.63130855738486,143000
681,5,7.327123292259293,1,1932,5.641907070938114,1,793,2.0,3.0,2.0,9.0,2.0,25,3732624,628849,81.0,53.686735739968654,159434
682,6,7.163946684342547,2,1996,6.068425588244111,1,1291,2.0,4.0,3.0,19.0,2.0,36,3984016,1666681,361.0,51.32213209610258,173000
683,9,7.419979923661835,3,2002,6.555356891810665,2,1626,3.0,4.0,3.0,17.0,4.0,81,4008004,2643876,289.0,55.056102067544685,285000
684,7,7.517520850603031,2,1998,6.18826412308259,2,1195,3.0,4.0,2.0,25.0,4.0,49,3992004,1428025,625.0,56.513119739251316,221000
685,7,7.645397699428633,2,1984,6.359573868672378,2,1190,3.0,4.0,3.0,23.0,4.0,49,3936256,1416100,529.0,58.45210598242864,207500
686,7,7.474204806496124,2,2007,6.361302477572996,3,874,3.0,4.0,3.0,20.0,4.0,49,4028049,763876,400.0,55.86373748944977,227875
687,7,7.005789019253503,2,2004,6.175867270105761,2,551,3.0,4.0,3.0,20.0,2.0,49,4016016,303601,400.0,49.08107978229296,148800
688,8,7.258412150595307,2,2007,6.342121418721152,2,1419,3.0,4.0,3.0,23.0,3.0,64,4028049,2013561,529.0,52.68454694790959,392000
689,6,7.217443431696533,2,2005,6.133398042996649,2,1362,3.0,4.0,3.0,24.0,3.0,36,4020025,1855044,576.0,52.091489689739426,194700
690,6,6.744059186311348,2,2004,6.042632833682381,1,848,3.0,4.0,3.0,17.0,3.0,36,4016016,719104,289.0,45.48233430847048,141000
692,7,7.832014180505469,2,1989,6.444131256700441,2,1210,3.0,4.0,3.0,22.0,3.0,49,3956121,1464100,484.0,61.340446123638756,335000
693,5,6.97914527506881,1,1921,5.7899601708972535,1,1073,2.0,3.0,2.0,6.0,2.0,25,3690241,1151329,36.0,48.7084687705153,108480
694,5,7.3395376954076745,2,1936,6.3578422665081,1,927,2.0,3.0,2.0,4.0,2.0,25,3748096,859329,16.0,53.868813582310196,141500
695,6,7.037027614686276,2,1987,6.313548046277095,2,1112,2.0,4.0,3.0,22.0,2.0,36,3948169,1236544,484.0,49.519757649857226,176000
696,5,6.424869023905388,1,1921,5.327876168789581,1,616,2.0,3.0,2.0,4.0,2.0,25,3690241,379456,16.0,41.27894197433898,89000
697,5,7.046647277848756,1,1952,5.733341276897746,1,980,2.0,5.0,2.0,5.0,2.0,25,3810304,960400,25.0,49.65523785841328,123500
698,5,6.796823718274855,1,1965,5.820082930352362,1,894,2.0,3.0,2.0,7.0,2.0,25,3861225,799236,49.0,46.19681265730363,138500
699,7,7.238496840894365,2,2004,6.274762021241939,2,1391,3.0,4.0,3.0,20.0,3.0,49,4016016,1934881,400.0,52.395836515637704,196000
700,8,7.496097345175956,3,2002,6.641182169740591,2,1800,3.0,5.0,3.0,22.0,4.0,64,4008004,3240000,484.0,56.191475408354016,312500
701,7,7.060476365999801,2,1969,6.270988431858299,1,1164,2.0,3.0,2.0,14.0,2.0,49,3876961,1354896,196.0,49.850326514841754,140000
702,8,7.854381210652365,3,2006,6.502790045915623,2,1234,4.0,5.0,4.0,23.0,4.0,64,4024036,1522756,529.0,61.69130420224891,361919
703,5,7.502738210754851,2,1900,6.511745329644728,2,360,2.0,4.0,3.0,6.0,2.0,25,3610000,129600,36.0,56.2910806591209,140000
704,7,7.3031700512368,2,2004,6.408528791059498,2,1473,3.0,4.0,3.0,17.0,3.0,49,4016016,2169729,289.0,53.33629279728213,213000
705,4,6.996681488176539,0,1930,0.0,2,0,1.0,1.0,1.0,2.0,1.0,16,3724900,0,4.0,48.95355184699227,55000
706,7,7.509335266016592,2,1971,6.606650186198215,2,1643,2.0,4.0,3.0,19.0,2.0,49,3884841,2699449,361.0,56.39011613744048,302000
707,8,7.1891677384203225,2,2006,6.311734809152915,2,1324,3.0,4.0,3.0,24.0,4.0,64,4024036,1752976,576.0,51.684132771143574,254000
708,7,7.284134806195205,2,2007,5.993961427306569,2,728,3.0,4.0,3.0,15.0,4.0,49,4028049,529984,225.0,53.05861987482445,179540
709,5,6.807934943699926,1,1966,6.013715156042802,1,876,2.0,3.0,2.0,7.0,2.0,25,3865156,767376,49.0,46.34797819765051,109900
710,3,6.593044534142437,0,1935,0.0,1,270,3.0,3.0,2.0,4.0,1.0,9,3744225,72900,16.0,43.468236229185464,52000
711,4,7.072421900537371,1,1900,5.953243334287785,1,859,2.0,3.0,2.0,2.0,3.0,16,3610000,737881,4.0,50.01915153920064,102776
712,8,7.113956109566034,2,1988,6.159095388491933,2,1228,3.0,4.0,3.0,23.0,4.0,64,3952144,1507984,529.0,50.60837152883191,189000
713,4,6.8679744089702925,2,1970,6.3578422665081,1,960,2.0,3.0,2.0,4.0,2.0,16,3880900,921600,16.0,47.16907248227084,129000
714,6,7.299797366758161,2,1976,6.16541785423142,2,725,3.0,3.0,3.0,7.0,3.0,36,3904576,525625,49.0,53.28704159572938,130500
715,6,7.208600337960199,2,1974,6.171700597410915,2,1064,2.0,4.0,2.0,14.0,3.0,36,3896676,1132096,196.0,51.963918832439894,165000
716,7,7.845807502637805,2,1890,6.558197802812269,1,718,2.0,3.0,2.0,6.0,2.0,49,3572100,515524,36.0,61.55669536844767,159500
717,5,7.072421900537371,2,1973,6.0867747269123065,1,1176,2.0,4.0,3.0,14.0,2.0,25,3892729,1382976,196.0,50.01915153920064,157000
718,7,7.791109510610028,3,1993,6.891625897052253,2,1311,3.0,4.0,3.0,25.0,3.0,49,3972049,1718721,625.0,60.70138740631803,341000
719,5,6.879355804460439,1,1969,5.707110264748875,1,971,2.0,4.0,2.0,17.0,2.0,25,3876961,942841,289.0,47.32553628436354,128500
720,8,7.463363045520021,2,1985,6.336825731146441,2,1742,3.0,4.0,3.0,23.0,3.0,64,3940225,3034564,529.0,55.70178794923388,275000
721,6,6.744059186311348,2,2004,6.042632833682381,1,848,3.0,4.0,3.0,17.0,3.0,36,4016016,719104,289.0,45.48233430847048,143000
722,4,6.762729506931879,2,1970,6.139884552226255,1,864,2.0,3.0,2.0,11.0,2.0,16,3880900,746496,121.0,45.734510383927095,124500
723,4,7.293697720601438,1,1954,6.3080984415095305,2,941,2.0,3.0,2.0,5.0,2.0,16,3818116,885481,25.0,53.19802643950661,135000
724,9,7.4377951216719325,3,2007,6.645090969505644,2,1698,4.0,5.0,4.0,5.0,4.0,81,4028049,2883204,25.0,55.3207962719668,320000
725,4,6.762729506931879,2,1970,6.493753839851686,1,864,2.0,3.0,3.0,11.0,2.0,16,3880900,746496,121.0,45.734510383927095,120500
726,6,7.427144133408616,2,1988,6.293419278846481,2,880,3.0,4.0,3.0,18.0,4.0,36,3952144,774400,324.0,55.16246997842602,222000
727,7,7.117205503164344,2,2007,6.450470422144176,2,1232,3.0,4.0,3.0,17.0,3.0,49,4028049,1517824,289.0,50.65461417427282,194500
728,5,7.482681828154651,3,1958,6.790097235513905,2,1584,2.0,3.0,2.0,11.0,2.0,25,3833764,2509056,121.0,55.99052734139583,110000
729,4,7.097548850614793,2,1925,6.29156913955832,1,780,2.0,3.0,2.0,2.0,2.0,16,3705625,608400,4.0,50.37519968686336,103000
