,OverallQual,GrLivArea,GarageCars,YearBuilt,GarageArea,FullBath,TotalBsmtSF,ExterQual_E,BsmtQual_E,KitchenQual_E,Neighborhood_E,GarageFinish_E,GarageType_E,Foundation_E,OverallQual2,TotalBsmtSF2,Neighborhood_E2
905,5,6.96979066990159,1,1954,5.638354669333745,1,6.963189985870238,2.0,3.0,2.0,11.0,3.0,6.0,3.0,25,48.48601477932356,121.0
906,8,7.400620577371135,3,2006,6.763884908562435,2,7.392647520721623,3.0,4.0,3.0,20.0,3.0,6.0,6.0,64,54.651237365631566,400.0
907,7,7.629489916393995,1,1936,5.198497031265826,1,6.925595197110468,3.0,4.0,3.0,18.0,4.0,6.0,3.0,49,47.963868834239584,324.0
908,5,6.805722553416985,2,1983,6.184148890937483,1,6.762729506931879,2.0,4.0,2.0,12.0,2.0,6.0,3.0,25,45.734510383927095,144.0
909,6,7.3031700512368,2,2005,5.968707559985366,2,6.610696044717759,3.0,4.0,3.0,15.0,4.0,6.0,6.0,36,43.701302195647024,225.0
910,5,7.729735331385051,2,1960,6.175867270105761,2,7.00850518208228,2.0,3.0,2.0,11.0,2.0,3.0,3.0,25,49.119144887274174,121.0
911,5,7.1459844677143876,1,1977,5.53338948872752,1,7.1459844677143876,2.0,4.0,3.0,17.0,2.0,3.0,3.0,25,51.06509401281528,289.0
912,5,6.923628628138427,1,1925,6.111467339502679,1,6.645090969505644,2.0,3.0,2.0,4.0,2.0,3.0,2.0,25,44.15723399300546,16.0
913,5,7.602401335665818,3,1949,6.77078942390898,2,6.90975328164481,2.0,3.0,2.0,18.0,2.0,4.0,3.0,25,47.74469041320122,324.0
914,6,7.110696122978827,2,2009,6.270988431858299,2,6.418364935936212,3.0,4.0,3.0,20.0,3.0,3.0,6.0,36,41.19540845085545,400.0
915,4,6.996681488176539,1,1970,5.659482215759621,1,6.304448802421981,2.0,3.0,2.0,1.0,2.0,6.0,3.0,16,39.746074702359955,1.0
916,2,6.175867270105761,1,1949,5.733341276897746,0,6.175867270105761,2.0,3.0,2.0,2.0,2.0,3.0,3.0,4,38.14133653796359,4.0
917,4,7.114769448366463,1,1956,5.652489180268651,1,7.034387929915503,2.0,3.0,2.0,5.0,3.0,6.0,3.0,16,49.48261354854092,25.0
918,7,7.662937850461535,3,1991,6.726233402358747,2,7.007600613951853,3.0,5.0,3.0,13.0,3.0,6.0,6.0,49,49.10646636465839,169.0
919,6,7.254884810077338,2,1958,6.400257445308821,1,7.077498053569231,4.0,4.0,2.0,11.0,2.0,6.0,3.0,36,50.09097869827625,121.0
920,6,7.451241684987676,2,1994,6.156978985585555,2,6.834108738813838,3.0,4.0,3.0,13.0,3.0,6.0,6.0,36,46.70504225393167,169.0
921,5,7.696667081526462,0,1900,0.0,2,7.149131598557407,2.0,3.0,2.0,5.0,1.0,1.0,3.0,25,51.11008261349198,25.0
922,6,7.183111701743281,2,2005,5.986452005284438,2,7.183111701743281,3.0,4.0,3.0,15.0,4.0,6.0,6.0,36,51.59709371972125,225.0
923,6,7.388946097618437,2,1993,6.280395838960195,2,7.380879035564116,3.0,4.0,3.0,13.0,3.0,6.0,6.0,36,54.47737533762988,169.0
924,6,7.430707082545968,2,1980,6.418364935936212,2,7.430707082545968,2.0,4.0,2.0,14.0,2.0,6.0,3.0,36,55.215407746598814,196.0
925,5,7.027314514039777,2,1977,6.293419278846481,2,7.027314514039777,2.0,4.0,4.0,14.0,3.0,6.0,6.0,25,49.383149279234104,196.0
926,8,7.772752716468742,3,2003,6.48768401848461,2,7.074963197966044,3.0,4.0,4.0,24.0,4.0,7.0,6.0,64,50.05510425257391,576.0
927,7,7.590346945602565,2,1968,6.18826412308259,2,6.725033642166843,2.0,3.0,2.0,14.0,3.0,6.0,3.0,49,45.226077488275834,196.0
928,8,7.489412083508719,2,2001,6.259581464064923,2,7.469654172932128,3.0,4.0,4.0,17.0,3.0,6.0,6.0,64,55.79573346320236,289.0
929,7,7.71289096149013,2,1997,6.466144724237619,2,6.872128101338986,2.0,4.0,3.0,15.0,4.0,7.0,6.0,49,47.226144641212976,225.0
930,8,7.2909747781429814,3,2007,6.415096959171596,2,7.2909747781429814,3.0,4.0,3.0,22.0,4.0,6.0,6.0,64,53.1583132155171,484.0
931,5,6.8308742346461795,1,1965,6.063785208687608,1,6.8308742346461795,2.0,3.0,2.0,11.0,2.0,3.0,3.0,25,46.66084280955303,121.0
932,9,7.552762084214147,3,2006,6.670766320845874,2,7.552762084214147,4.0,5.0,4.0,20.0,4.0,6.0,6.0,81,57.044215100742825,400.0
933,7,7.313886831633462,2,2004,6.3473892096560105,2,7.313886831633462,3.0,4.0,3.0,17.0,3.0,6.0,6.0,49,53.492940585941355,289.0
934,7,7.635303886259415,2,1960,6.226536669287466,2,6.373319789577012,2.0,4.0,3.0,11.0,3.0,6.0,3.0,49,40.61920514021397,121.0
935,4,6.617402977974478,2,1926,6.270988431858299,1,6.398594934535208,2.0,2.0,2.0,4.0,2.0,3.0,6.0,16,40.942017136259615,16.0
936,7,7.0909098220799835,2,2003,6.320768294250582,2,7.0707241072602764,3.0,4.0,3.0,13.0,3.0,6.0,6.0,49,49.99513940099163,169.0
937,7,7.586803535162581,2,2005,6.536691597591305,2,7.01571242048723,3.0,4.0,3.0,20.0,3.0,6.0,6.0,49,49.220220766978784,400.0
938,7,7.5822291942764615,3,2006,6.767343125265392,2,7.238496840894365,3.0,4.0,3.0,17.0,3.0,6.0,6.0,49,52.395836515637704,289.0
939,7,7.784889295655098,1,1940,5.857933154483459,2,6.940222469119639,2.0,3.0,2.0,19.0,2.0,6.0,3.0,49,48.166687920873095,361.0
940,6,7.455298485683291,2,1976,6.354370040797351,2,7.455298485683291,2.0,3.0,2.0,12.0,2.0,6.0,3.0,36,55.58147551063157,144.0
941,7,7.630946580890459,2,1999,5.968707559985366,2,6.900730664045173,3.0,4.0,3.0,15.0,3.0,7.0,6.0,49,47.62008369769333,225.0
942,4,7.273092595999522,0,1977,0.0,2,7.273092595999522,2.0,4.0,2.0,5.0,1.0,1.0,6.0,16,52.897875909983064,25.0
943,5,7.398174092970465,2,1967,6.3578422665081,2,7.398174092970465,2.0,3.0,2.0,12.0,2.0,6.0,3.0,25,54.73297990989936,144.0
944,6,7.20414929203594,2,1958,6.26530121273771,1,6.709304340258298,2.0,3.0,3.0,22.0,3.0,5.0,3.0,36,45.01476473020884,484.0
945,5,7.533693709848633,2,1890,6.124683390894205,1,6.9930151229329605,2.0,3.0,2.0,6.0,2.0,3.0,2.0,25,48.90226050956909,36.0
946,5,7.0431599159883405,1,1959,6.680854678790215,1,7.0431599159883405,2.0,3.0,2.0,11.0,3.0,6.0,3.0,25,49.606101602184886,121.0
947,8,7.396335293800808,3,2002,6.695798917058491,2,7.388327859577107,3.0,4.0,3.0,22.0,4.0,6.0,6.0,64,54.58738856060323,484.0
948,7,7.482681828154651,2,2002,6.163314804034641,2,6.842683282238422,3.0,4.0,3.0,17.0,3.0,6.0,6.0,49,46.82231450102518,289.0
949,6,7.231287004327616,2,1972,6.517671272912275,1,7.057897937411856,2.0,3.0,3.0,14.0,3.0,6.0,3.0,36,49.81392329492253,196.0
950,5,6.762729506931879,2,1950,6.580639137284949,1,6.762729506931879,2.0,3.0,3.0,11.0,3.0,3.0,3.0,25,45.734510383927095,121.0
951,5,6.873163834212518,1,1965,5.707110264748875,1,6.720220155135295,2.0,3.0,2.0,13.0,2.0,3.0,3.0,25,45.16135893348665,169.0
952,5,6.645090969505644,1,1972,5.983936280687191,1,6.645090969505644,2.0,4.0,2.0,17.0,4.0,3.0,3.0,25,44.15723399300546,289.0
953,5,7.585281078639126,2,1969,6.274762021241939,2,6.665683717782408,2.0,3.0,2.0,12.0,3.0,6.0,3.0,25,44.431339425509506,144.0
954,6,6.8885724595653635,0,1975,0.0,2,6.852242569051878,2.0,4.0,2.0,5.0,1.0,1.0,3.0,36,46.95322822512668,25.0
955,6,7.580189417944541,2,1946,6.20050917404269,2,6.887552571664617,2.0,4.0,2.0,18.0,2.0,6.0,3.0,36,47.43838042744388,324.0
956,6,7.114769448366463,2,1980,6.137727054086234,1,6.331501849893691,2.0,4.0,2.0,8.0,4.0,6.0,3.0,36,40.08791567520723,64.0
957,5,6.964135612418245,2,1962,6.3578422665081,1,6.964135612418245,2.0,3.0,2.0,7.0,4.0,3.0,3.0,25,48.49918482815204,49.0
958,7,7.198931240688173,2,2003,6.2766434893416445,2,7.198931240688173,3.0,4.0,3.0,17.0,3.0,6.0,6.0,49,51.82461100815616,289.0
959,7,7.256297239690681,2,1999,6.184148890937483,2,6.546785410760524,3.0,4.0,3.0,20.0,2.0,3.0,6.0,49,42.860399214546845,400.0
960,5,6.755768921984255,0,1958,0.0,1,6.755768921984255,2.0,3.0,2.0,4.0,1.0,1.0,3.0,25,45.6404137272483,16.0
961,6,7.96311205897929,2,1977,6.429719478039138,2,7.193685818395112,2.0,4.0,2.0,14.0,4.0,6.0,3.0,36,51.74911565377895,196.0
962,6,7.3453648404168685,2,1976,6.089044875446846,2,6.690842277418564,2.0,4.0,3.0,10.0,2.0,3.0,3.0,36,44.767370381291634,100.0
963,9,7.496097345175956,2,2007,6.555356891810665,2,7.496097345175956,3.0,5.0,4.0,17.0,4.0,6.0,6.0,81,56.191475408354016,289.0
964,7,7.546974117516527,2,2002,6.236369590203704,2,6.706862336602747,3.0,4.0,3.0,22.0,4.0,7.0,6.0,49,44.98200240214045,484.0
965,6,7.3031700512368,2,2005,5.976350909297934,2,6.664409020350408,3.0,4.0,3.0,15.0,4.0,6.0,6.0,36,44.41434759052788,225.0
966,5,7.1770187659099,1,1940,5.54907608489522,1,6.591673732008658,3.0,3.0,2.0,18.0,2.0,3.0,2.0,25,43.450162589252955,324.0
967,5,7.002155954403621,1,1955,5.564520407322694,1,7.002155954403621,2.0,3.0,2.0,11.0,2.0,6.0,3.0,25,49.03018800979009,121.0
968,3,6.876264611890766,0,1910,0.0,1,6.398594934535208,2.0,3.0,2.0,6.0,1.0,1.0,2.0,9,40.942017136259615,36.0
969,6,6.999422467507961,1,1958,5.579729825986222,1,6.3784261836515865,2.0,3.0,2.0,11.0,3.0,6.0,3.0,36,40.684320580292145,121.0
970,4,7.084226422097916,0,1949,0.0,1,6.580639137284949,2.0,3.0,2.0,11.0,1.0,1.0,3.0,16,43.3048114551664,121.0
971,7,7.394493107219038,2,2003,6.163314804034641,2,6.639875833826536,3.0,4.0,3.0,24.0,3.0,7.0,6.0,49,44.08795108863363,576.0
972,6,6.823286122355687,1,1979,5.579729825986222,2,6.823286122355687,2.0,4.0,2.0,13.0,2.0,6.0,3.0,36,46.557233507531706,169.0
973,7,7.264730177929867,2,2007,6.175867270105761,2,7.264730177929867,3.0,4.0,3.0,20.0,4.0,6.0,6.0,49,52.77630455812492,400.0
974,7,7.61085279039525,2,1910,6.278521424165844,1,6.591673732008658,2.0,4.0,3.0,4.0,2.0,3.0,2.0,49,43.450162589252955,16.0
975,7,7.232010331664759,2,2000,6.19644412779452,2,6.513230110912307,3.0,4.0,3.0,20.0,2.0,3.0,6.0,49,42.422166477694745,400.0
976,4,6.76849321164863,0,1923,0.0,1,6.089044875446846,2.0,4.0,1.0,4.0,1.0,1.0,6.0,16,37.0764674952055,16.0
977,7,7.124478262493424,2,2006,6.345636360828596,1,7.124478262493424,3.0,4.0,3.0,20.0,4.0,6.0,6.0,49,50.75819051274132,400.0
978,4,6.796823718274855,2,1954,5.993961427306569,1,6.796823718274855,2.0,3.0,2.0,5.0,2.0,3.0,3.0,16,46.19681265730363,25.0
979,5,7.022868086082641,2,1963,6.175867270105761,1,7.022868086082641,2.0,3.0,2.0,7.0,2.0,3.0,6.0,25,49.32067615451806,49.0
980,7,6.907755278982137,2,1961,6.3784261836515865,1,6.851184927493743,4.0,3.0,4.0,11.0,3.0,6.0,3.0,49,46.93873491071744,121.0
981,8,7.868254265520613,3,1998,6.517671272912275,2,7.111512116496157,3.0,4.0,3.0,25.0,4.0,6.0,6.0,64,50.57360458307165,625.0
982,7,7.144407180321139,2,2007,5.963579343618446,2,7.144407180321139,3.0,4.0,3.0,16.0,4.0,6.0,6.0,49,51.04255395822424,256.0
983,8,7.736743682453495,2,2002,6.659293919683638,2,7.029087564149662,3.0,4.0,3.0,17.0,2.0,6.0,6.0,64,49.40807198448343,289.0
984,5,7.45876269238096,2,1977,6.29156913955832,2,0.0,2.0,1.0,3.0,12.0,2.0,6.0,3.0,25,0.0,144.0
985,5,7.060476365999801,1,1950,5.484796933490655,1,7.060476365999801,2.0,3.0,2.0,5.0,2.0,3.0,3.0,25,49.850326514841754,25.0
986,6,7.400009517162692,1,1910,5.545177444479562,1,6.186208623900494,2.0,3.0,3.0,6.0,2.0,6.0,3.0,36,38.26917713842084,36.0
987,9,7.57095858316901,3,2009,6.408528791059498,2,7.565793282428515,4.0,5.0,4.0,24.0,4.0,6.0,6.0,81,57.241227992440436,576.0
988,6,7.616283561580385,2,1976,6.313548046277095,2,6.744059186311348,2.0,3.0,3.0,14.0,4.0,6.0,3.0,36,45.48233430847048,196.0
989,7,7.3632795869630385,2,2006,6.421622267806518,2,6.647688373563329,3.0,4.0,3.0,20.0,3.0,6.0,6.0,49,44.191760712009064,400.0
990,8,7.780303087908373,3,1997,6.769641976852503,2,7.242082359256962,3.0,4.0,3.0,25.0,4.0,6.0,6.0,64,52.447756898260884,625.0
991,8,7.463363045520021,2,1882,6.052089168924417,1,6.821107472256465,3.0,3.0,3.0,6.0,2.0,6.0,2.0,64,46.52750714807298,36.0
992,6,7.524021415206125,2,1964,6.089044875446846,2,6.71295620067707,2.0,3.0,3.0,11.0,3.0,6.0,3.0,36,45.06378095220872,121.0
993,6,7.313886831633462,2,2005,6.336825731146441,2,6.621405651764134,2.0,4.0,3.0,17.0,3.0,6.0,6.0,36,43.84301280521402,289.0
994,10,7.449498005382849,3,2006,6.668228248417403,2,7.438971592395862,4.0,5.0,4.0,24.0,4.0,6.0,6.0,100,55.33829835247262,576.0
995,4,7.115582126184454,1,1946,5.723585101952381,1,6.617402977974478,2.0,3.0,2.0,4.0,2.0,3.0,3.0,16,43.79002217290549,16.0
996,5,6.957497370876951,1,1961,5.910796644040527,1,6.957497370876951,2.0,3.0,2.0,11.0,2.0,6.0,3.0,25,48.40676966575969,121.0
997,6,7.274479558773871,2,1970,6.423246963533519,2,7.274479558773871,2.0,3.0,2.0,14.0,3.0,6.0,3.0,36,52.91805285101889,196.0
998,3,6.982862751468942,1,1922,5.351858133476067,1,6.915723448631314,2.0,3.0,2.0,2.0,2.0,3.0,2.0,9,47.827230817948994,4.0
999,7,7.097548850614793,2,2006,6.450470422144176,2,7.080026499922591,3.0,4.0,3.0,17.0,3.0,6.0,6.0,49,50.126775239606125,289.0
1000,3,6.851184927493743,2,1952,6.270988431858299,1,0.0,2.0,1.0,1.0,5.0,2.0,3.0,1.0,9,0.0,25.0
1001,5,6.539585955617669,1,1920,5.37989735354046,1,6.539585955617669,2.0,2.0,4.0,6.0,2.0,3.0,2.0,25,42.76618447091187,36.0
1002,8,7.362010551259734,3,2006,6.715383386334681,2,7.362010551259734,3.0,4.0,3.0,20.0,3.0,6.0,6.0,64,54.199199356859644,400.0
1003,5,7.427144133408616,2,1976,6.270988431858299,2,7.427144133408616,2.0,3.0,2.0,14.0,2.0,3.0,3.0,25,55.16246997842602,196.0
1004,7,7.316548177182976,2,2005,6.126869184114185,2,7.205635176410364,3.0,4.0,3.0,16.0,4.0,6.0,6.0,49,51.92117829552241,256.0
1005,5,6.893656354602635,1,1977,5.796057750765372,2,6.893656354602635,3.0,4.0,2.0,17.0,2.0,6.0,3.0,25,47.52249793535329,289.0
1006,6,7.4133673356952405,2,1970,6.184148890937483,2,7.4133673356952405,2.0,4.0,2.0,11.0,2.0,6.0,3.0,36,54.95801525395315,121.0
1007,4,6.996681488176539,1,1970,5.659482215759621,1,6.304448802421981,2.0,3.0,2.0,1.0,3.0,6.0,3.0,16,39.746074702359955,1.0
1008,7,7.444833273892193,2,2004,6.311734809152915,2,7.444833273892193,3.0,5.0,3.0,12.0,4.0,6.0,6.0,49,55.42554247605236,144.0
1009,5,7.328437352895162,0,1926,0.0,2,6.9167150203536085,2.0,3.0,2.0,9.0,1.0,1.0,2.0,25,47.84094667278522,81.0
1010,5,7.148345743900068,1,1948,5.746203190540153,2,6.580639137284949,2.0,3.0,2.0,7.0,2.0,6.0,3.0,25,43.3048114551664,49.0
1011,5,7.417580402414544,0,1965,0.0,2,0.0,2.0,1.0,2.0,5.0,1.0,1.0,3.0,25,0.0,25.0
1012,6,7.315218389752975,1,1923,5.198497031265826,1,6.401917196727186,2.0,3.0,3.0,18.0,2.0,3.0,6.0,36,40.98454379375127,324.0
1013,5,6.930494765951626,1,1910,5.638354669333745,1,6.930494765951626,2.0,3.0,2.0,6.0,2.0,3.0,2.0,25,48.031757700882885,36.0
1014,6,6.9874902470009905,1,1948,5.484796933490655,1,6.9874902470009905,2.0,3.0,2.0,11.0,2.0,3.0,3.0,36,48.82501995193396,121.0
1015,8,7.418180822726788,2,2001,6.270988431858299,2,6.698268054115413,3.0,4.0,3.0,14.0,4.0,6.0,6.0,64,44.866794924783086,196.0
1016,7,7.316548177182976,2,1996,6.171700597410915,2,7.316548177182976,3.0,4.0,3.0,17.0,4.0,6.0,6.0,49,53.53187722903953,289.0
1017,8,7.215975002651466,2,1984,6.338594078203183,1,7.107425474110705,3.0,4.0,3.0,23.0,3.0,6.0,3.0,64,50.51549687003777,529.0
1018,7,7.29505641646263,2,1991,5.998936561946683,2,5.953243334287785,3.0,4.0,3.0,15.0,3.0,6.0,6.0,49,35.441106197241936,225.0
1019,7,7.317876198626496,2,2005,6.089044875446846,2,7.217443431696533,3.0,4.0,3.0,16.0,4.0,6.0,6.0,49,52.091489689739426,256.0
1020,4,7.0326242610280065,2,2005,6.113682179832232,1,7.0326242610280065,2.0,4.0,3.0,5.0,4.0,6.0,6.0,16,49.45780399679971,25.0
1021,7,7.107425474110705,2,2006,6.450470422144176,2,7.090076835776092,3.0,4.0,3.0,17.0,3.0,6.0,6.0,49,50.26918953720872,289.0
1022,5,7.130098510125578,1,1930,5.081404364984463,1,6.816735880594968,2.0,3.0,2.0,6.0,2.0,3.0,3.0,25,46.46788806579085,36.0
1023,7,7.316548177182976,2,2005,6.082218910376446,2,7.205635176410364,3.0,4.0,3.0,16.0,4.0,6.0,6.0,49,51.92117829552241,256.0
1024,8,7.972121128921655,2,1976,6.501289670540389,2,7.356279876550748,3.0,4.0,3.0,22.0,4.0,6.0,3.0,64,54.11485362214549,484.0
1025,5,6.78332520060396,2,1972,6.135564891081739,1,6.78332520060396,2.0,3.0,2.0,17.0,2.0,3.0,3.0,25,46.01350077714875,289.0
1026,5,7.142827401161621,2,1960,6.135564891081739,1,7.1459844677143876,2.0,3.0,2.0,11.0,2.0,6.0,3.0,25,51.06509401281528,121.0
1027,8,7.4067107301776405,3,2007,6.68586094706836,2,7.40184157874383,3.0,4.0,3.0,22.0,3.0,6.0,6.0,64,54.787258756820954,484.0
1028,5,7.227662498728654,1,1941,5.484796933490655,1,6.645090969505644,2.0,3.0,2.0,11.0,2.0,6.0,3.0,25,44.15723399300546,121.0
1029,6,7.105786129481271,1,1972,5.579729825986222,1,6.511745329644728,2.0,3.0,2.0,3.0,2.0,3.0,3.0,36,42.402827238149925,9.0
1030,5,7.564757012905729,0,1916,0.0,2,6.532334292222349,2.0,3.0,2.0,9.0,1.0,1.0,6.0,25,42.67139130534406,81.0
1031,7,8.03365842788615,2,1920,6.511745329644728,2,6.715383386334681,2.0,3.0,2.0,9.0,4.0,5.0,2.0,49,45.096374025459845,81.0
1032,8,7.83241092718792,3,1993,6.680854678790215,2,7.199678345691172,3.0,4.0,3.0,25.0,3.0,6.0,6.0,64,51.835368281414375,625.0
1033,7,7.411556287811163,3,2002,6.803505257608338,2,7.411556287811163,3.0,4.0,3.0,17.0,2.0,6.0,6.0,49,54.931166607393195,289.0
1034,5,6.86171134048073,1,1938,5.484796933490655,1,6.825460036255307,2.0,2.0,1.0,18.0,2.0,5.0,6.0,25,46.5869047065183,324.0
1035,4,6.740519359606223,1,1957,5.673323267171493,1,0.0,2.0,1.0,2.0,5.0,2.0,3.0,1.0,16,0.0,25.0
1036,9,7.390798521735676,3,2007,6.816735880594968,2,7.390798521735676,3.0,5.0,4.0,22.0,4.0,6.0,6.0,81,54.623902788890256,484.0
1037,8,7.724888439323074,2,2001,6.80903930604298,2,6.962243464266207,3.0,4.0,3.0,17.0,4.0,7.0,6.0,64,48.47283405571751,289.0
1038,4,7.20414929203594,0,1970,0.0,1,6.304448802421981,2.0,3.0,2.0,1.0,1.0,1.0,3.0,16,39.746074702359955,1.0
1039,4,6.447305862541213,1,1970,5.659482215759621,1,6.447305862541213,2.0,4.0,2.0,1.0,2.0,6.0,3.0,16,41.56775288515829,1.0
1040,5,7.4977617006225685,2,1957,6.184148890937483,2,7.034387929915503,2.0,3.0,2.0,7.0,3.0,6.0,3.0,25,49.48261354854092,49.0
1041,6,7.398174092970465,2,1966,6.184148890937483,1,6.68586094706836,2.0,3.0,3.0,14.0,2.0,6.0,3.0,36,44.70073660353383,196.0
1042,6,7.175489713624222,2,2005,6.437751649736401,2,7.175489713624222,3.0,4.0,3.0,24.0,3.0,6.0,6.0,36,51.48765263032701,576.0
1043,7,7.753623546559746,2,1990,6.244166900663736,2,7.297091005160418,2.0,4.0,3.0,13.0,2.0,6.0,6.0,49,53.24753713759308,169.0
1044,8,7.83399634170946,2,1981,6.297109319933935,2,7.83399634170946,3.0,4.0,3.0,14.0,4.0,6.0,6.0,64,61.3714986819172,196.0
1045,3,7.458186157340487,2,1955,6.115892125483034,2,0.0,2.0,1.0,2.0,5.0,2.0,6.0,1.0,9,0.0,25.0
1047,5,6.898714534329988,2,1994,6.511745329644728,1,6.898714534329988,2.0,4.0,2.0,17.0,2.0,3.0,6.0,25,47.592262226175826,289.0
1048,5,7.4798641311650265,2,1960,5.820082930352362,1,0.0,2.0,1.0,2.0,12.0,2.0,6.0,1.0,25,0.0,144.0
1049,4,6.836259277277067,1,1946,5.733341276897746,1,0.0,2.0,1.0,3.0,5.0,2.0,3.0,3.0,16,0.0,25.0
1050,7,7.172424577124845,2,2007,6.07993319509559,2,7.172424577124845,3.0,4.0,3.0,15.0,4.0,6.0,6.0,49,51.443674314544516,225.0
1051,7,7.183111701743281,2,2007,6.089044875446846,2,7.183111701743281,3.0,4.0,3.0,17.0,4.0,6.0,6.0,49,51.59709371972125,289.0
1052,6,7.589841512182657,2,1964,6.293419278846481,1,6.705639094860003,2.0,3.0,2.0,11.0,3.0,6.0,3.0,36,44.96559567051488,121.0
1053,5,7.3310603052186325,1,1957,5.8998973535824915,1,7.104144092987527,2.0,3.0,2.0,5.0,2.0,5.0,3.0,25,50.46886329392957,25.0
1054,8,7.595889917718538,2,2002,6.375024819828097,2,6.97166860472579,3.0,4.0,3.0,17.0,4.0,6.0,6.0,64,48.60416313411924,289.0
1055,6,7.329093736246592,2,1976,6.171700597410915,2,7.085064293952548,2.0,4.0,2.0,14.0,4.0,6.0,3.0,36,50.19813604944131,196.0
1056,7,7.21890970761906,2,2005,6.184148890937483,2,7.21890970761906,3.0,4.0,3.0,24.0,3.0,6.0,6.0,49,52.11265736675671,576.0
1057,7,7.523481312573497,2,1994,6.148468295917647,2,6.881411303642535,3.0,4.0,3.0,25.0,4.0,7.0,6.0,49,47.35382152989926,625.0
1058,9,7.68937110752969,3,2008,6.729824070489475,2,7.007600613951853,4.0,5.0,4.0,24.0,4.0,6.0,6.0,81,49.10646636465839,576.0
1059,6,7.596894438144544,2,1932,6.07073772800249,1,6.75110146893676,2.0,3.0,2.0,18.0,2.0,3.0,3.0,36,45.57737104388008,324.0
1060,8,7.199678345691172,2,2001,6.368187186350492,2,7.199678345691172,3.0,4.0,3.0,23.0,4.0,6.0,6.0,64,51.835368281414375,529.0
1061,3,6.796823718274855,3,1935,7.130098510125578,1,6.796823718274855,1.0,3.0,2.0,2.0,3.0,3.0,3.0,9,46.19681265730363,4.0
1062,5,7.757051142032013,2,1900,6.329720905522696,2,6.4967749901858625,2.0,3.0,2.0,6.0,2.0,3.0,2.0,25,42.208085273104516,36.0
1063,6,7.00669522683704,2,1925,6.089044875446846,1,7.00669522683704,2.0,3.0,3.0,6.0,2.0,3.0,2.0,36,49.09377800178096,36.0
1064,5,7.051855622955894,2,1966,6.175867270105761,1,7.051855622955894,2.0,3.0,2.0,11.0,3.0,6.0,3.0,25,49.72866772701466,121.0
1065,7,7.72356247227797,2,1996,6.280395838960195,2,7.175489713624222,3.0,5.0,3.0,19.0,3.0,6.0,6.0,49,51.48765263032701,361.0
1066,6,7.360103972989152,2,1993,5.942799375126701,2,6.684611727667927,3.0,4.0,2.0,15.0,3.0,6.0,6.0,36,44.68403394967559,225.0
1067,6,7.385230923066573,2,1964,6.093569770045136,1,6.660575149839686,2.0,3.0,2.0,11.0,3.0,6.0,3.0,36,44.363261326661956,121.0
1068,6,7.8328075165248645,2,1973,6.3578422665081,2,6.849066282633458,2.0,4.0,2.0,1.0,4.0,6.0,3.0,36,46.90970894390649,1.0
1069,5,6.795705775173514,2,1949,6.3578422665081,1,6.740519359606223,2.0,3.0,3.0,11.0,2.0,3.0,3.0,25,45.43460123722629,121.0
1070,5,6.955592608396297,1,1956,5.659482215759621,1,6.955592608396297,2.0,3.0,2.0,11.0,2.0,6.0,3.0,25,48.3802685339772,121.0
1071,6,7.350516171833998,2,1968,6.091309882077698,1,6.590301048196686,2.0,3.0,2.0,14.0,2.0,6.0,3.0,36,43.43206790586234,196.0
1072,5,7.284134806195205,1,1948,5.638354669333745,1,6.698268054115413,2.0,2.0,2.0,5.0,2.0,3.0,3.0,25,44.866794924783086,25.0
1073,6,7.2633296174768365,2,1977,6.089044875446846,1,6.53813982376767,2.0,3.0,2.0,5.0,4.0,6.0,3.0,36,42.747272355136744,25.0
1074,7,7.123672785204607,3,2006,6.717804695023691,2,7.123672785204607,3.0,4.0,3.0,17.0,3.0,6.0,6.0,49,50.74671395066476,289.0
1075,7,7.462214939768189,1,1940,5.484796933490655,1,6.68586094706836,2.0,3.0,2.0,18.0,2.0,6.0,3.0,49,44.70073660353383,324.0
1076,5,7.2909747781429814,2,1936,6.340359303727752,2,6.680854678790215,2.0,2.0,3.0,6.0,2.0,6.0,3.0,25,44.63381923911311,36.0
1077,5,7.00033446027523,1,1969,5.703782474656201,1,7.00033446027523,2.0,3.0,2.0,11.0,4.0,6.0,3.0,25,49.0046825557169,121.0
1078,6,6.744059186311348,2,2004,6.042632833682381,1,6.744059186311348,3.0,4.0,3.0,17.0,3.0,6.0,6.0,36,45.48233430847048,289.0
1079,5,6.898714534329988,1,1994,5.703782474656201,1,6.898714534329988,2.0,4.0,2.0,17.0,2.0,6.0,6.0,25,47.592262226175826,289.0
1080,6,7.138073034044347,2,1971,6.270988431858299,2,7.138073034044347,3.0,3.0,3.0,14.0,3.0,6.0,3.0,36,50.95208663935107,196.0
1081,5,6.947937068614969,1,1963,5.733341276897746,1,6.947937068614969,2.0,3.0,2.0,7.0,4.0,6.0,3.0,25,48.27382950943397,49.0
1082,7,7.286191714702382,2,2002,6.269096283706261,2,7.286191714702382,3.0,4.0,3.0,17.0,3.0,6.0,6.0,49,53.08858970339764,289.0
1083,6,7.132497551660044,1,1964,6.135564891081739,1,7.132497551660044,2.0,3.0,2.0,11.0,3.0,6.0,3.0,36,50.87252132443652,121.0
1084,6,7.312553498102598,2,1995,6.016157159698354,2,6.539585955617669,2.0,4.0,2.0,15.0,4.0,6.0,6.0,36,42.76618447091187,225.0
